ACSSF,NY,050,00,0000034,,,,,36,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36071,"Orange County, New York",,,
ACSSF,NY,050,00,0000035,,,,,36,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36075,"Oswego County, New York",,,
ACSSF,NY,050,00,0000036,,,,,36,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36079,"Putnam County, New York",,,
ACSSF,NY,050,00,0000037,,,,,36,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36081,"Queens County, New York",,,
ACSSF,NY,050,00,0000038,,,,,36,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36083,"Rensselaer County, New York",,,
ACSSF,NY,050,00,0000039,,,,,36,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36085,"Richmond County, New York",,,
ACSSF,NY,050,00,0000040,,,,,36,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36087,"Rockland County, New York",,,
ACSSF,NY,050,00,0000041,,,,,36,089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36089,"St. Lawrence County, New York",,,
ACSSF,NY,050,00,0000042,,,,,36,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36091,"Saratoga County, New York",,,
ACSSF,NY,050,00,0000043,,,,,36,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36093,"Schenectady County, New York",,,
ACSSF,NY,050,00,0000044,,,,,36,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36101,"Steuben County, New York",,,
ACSSF,NY,050,00,0000045,,,,,36,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36103,"Suffolk County, New York",,,
ACSSF,NY,050,00,0000046,,,,,36,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36105,"Sullivan County, New York",,,
ACSSF,NY,050,00,0000047,,,,,36,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36109,"Tompkins County, New York",,,
ACSSF,NY,050,00,0000048,,,,,36,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36111,"Ulster County, New York",,,
ACSSF,NY,050,00,0000049,,,,,36,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36113,"Warren County, New York",,,
ACSSF,NY,050,00,0000050,,,,,36,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36117,"Wayne County, New York",,,
ACSSF,NY,050,00,0000051,,,,,36,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36119,"Westchester County, New York",,,
ACSSF,NY,060,00,0000052,,,,,36,001,01000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3600101000,"Albany city, Albany County, New York",,,
ACSSF,NY,060,00,0000053,,,,,36,001,17343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3600117343,"Colonie town, Albany County, New York",,,
